Jose Zelaya [US]	Roger Manrique Sanchez [MX]	L	11	7
Jose Zelaya [US]	Jesus Rafael Ortiz [MX]	W	14	8
Tony Vuong [US]	Mauricio Michael Hernandez Lopez [MX]	W	3	1
Tony Vuong [US]	juan angel hernandez cruz [MX]	W	6	2
Tony Vuong [US]	Eric Ridgeway [US]	W	9	3
Tony Vuong [US]	Alfonso Hernandez [MX]	W	12	4
Tony Vuong [US]	Rolando Gabriel Coronado Jimenez [MX]	T	13	5
Tony Vuong [US]	Francisco Bernard [CR]	T	14	6
Tony Vuong [US]	OMAR ALEJANDRO SUAREZ GURROLA [MX]	L	14	7
Tony Vuong [US]	Gerardo Morales [MX]	L	14	8
Martin Negrete [MX]	Jersson Meléndez caballero [MX]	W	3	1
Martin Negrete [MX]	Said Bolón [MX]	W	6	2
Martin Negrete [MX]	Martin Escalante [MX]	T	7	3
Martin Negrete [MX]	Ivan Baez [MX]	W	10	4
Martin Negrete [MX]	Jorge Perez [MX]	L	10	5
Martin Negrete [MX]	Guillermo Villicaña Santillan [MX]	T	11	6
Martin Negrete [MX]	Andrés Sánchez [MX]	W	14	7
Martin Negrete [MX]	Victor García [MX]	L	14	8
José Luis Hernández Hernández [MX]	Jesus Javier Reyes Landa [MX]	W	3	1
José Luis Hernández Hernández [MX]	Fernando Montaño [MX]	W	6	2
José Luis Hernández Hernández [MX]	Gabriel Reyes [MX]	T	7	3
José Luis Hernández Hernández [MX]	Rubén Darío Esquer Márquez [MX]	L	7	4
José Luis Hernández Hernández [MX]	Manuel Lanz [MX]	W	10	5
José Luis Hernández Hernández [MX]	Sinue Villalba [MX]	W	13	6
José Luis Hernández Hernández [MX]	Alberto Cortes [MX]	T	14	7
José Luis Hernández Hernández [MX]	Shane McManus [US]	L	14	8
David Villatoro [GT]	Jhonatan Enrique Diaz Campos [MX]	W	3	1
David Villatoro [GT]	Ricardo Saravia [MX]	W	6	2
David Villatoro [GT]	PABLO RODOLFO PEÑA DORANTES [MX]	W	9	3
David Villatoro [GT]	Michael Davidson [US]	L	9	4
David Villatoro [GT]	Maximus López [MX]	T	10	5
David Villatoro [GT]	Roger Manrique Sanchez [MX]	T	11	6
David Villatoro [GT]	Editson Salinas Sánchez [MX]	W	14	7
David Villatoro [GT]	Agustín Herrera Garcia [MX]	L	14	8
Jesus Bautista [MX]	David Palenque Paredes [MX]	W	3	1
Jesus Bautista [MX]	Cesar Augusto Martínez Plata [MX]	T	4	2
Jesus Bautista [MX]	Howie Rylant [US]	T	5	3
Jesus Bautista [MX]	Adrian Burgos [MX]	W	8	4
Jesus Bautista [MX]	Gian Gonzalez [MX]	W	11	5
Jesus Bautista [MX]	OMAR ALEJANDRO SUAREZ GURROLA [MX]	L	11	6
Jesus Bautista [MX]	Fernando Ríos [MX]	W	14	7
Jesus Bautista [MX]	Maximus López [MX]	L	14	8
Jorge Alberto Pérez Cercado [MX]	Rodrigo Segovia [MX]	T	1	1
Jorge Alberto Pérez Cercado [MX]	Daniela Kooh [MX]	W	4	2
Jorge Alberto Pérez Cercado [MX]	Jorge Omar Velazquez Rangel [MX]	W	7	3
Jorge Alberto Pérez Cercado [MX]	Elaine Zapata [MX]	T	8	4
Jorge Alberto Pérez Cercado [MX]	Jesús Israel Trejo Jiménez [MX]	T	9	5
Jorge Alberto Pérez Cercado [MX]	Emilia Rahman [MX]	T	10	6
Jorge Alberto Pérez Cercado [MX]	jorge lizarraga [MX]	W	13	7
Jorge Alberto Pérez Cercado [MX]	Gustavo Jiménez [MX]	T	14	8
Gerardo Luna [MX]	Fernando Pineda [MX]	W	3	1
Gerardo Luna [MX]	Ciaran Farah [CA]	T	4	2
Gerardo Luna [MX]	Sebastian Granados Ortega [MX]	W	7	3
Gerardo Luna [MX]	Editson Salinas Sánchez [MX]	W	10	4
Gerardo Luna [MX]	Jaime Riva [MX]	L	10	5
Gerardo Luna [MX]	Hector Alvarado [MX]	T	11	6
Gerardo Luna [MX]	Agustín Herrera Garcia [MX]	L	11	7
Gerardo Luna [MX]	David Alfonso Limon [MX]	W	14	8
Marco Villarreal [MX]	Josué sael Sánchez amezquita [MX]	W	3	1
Marco Villarreal [MX]	Juan Carlos Gerónimo Perez [MX]	W	6	2
Marco Villarreal [MX]	Alvar Gomez Ocadiz [MX]	T	7	3
Marco Villarreal [MX]	Ana Rivero Coronado [MX]	W	10	4
Marco Villarreal [MX]	Alberto Bonsanto [MX]	L	10	5
Marco Villarreal [MX]	Diego Saul Santos Viguerias [MX]	L	10	6
Marco Villarreal [MX]	Alejandro Luna [MX]	W	13	7
Marco Villarreal [MX]	Sadoc Flores [MX]	T	14	8
JOSÉ TRINIDAD Lule Hurtado [MX]	Luis Fernández [MX]	W	3	1
JOSÉ TRINIDAD Lule Hurtado [MX]	Jesus Vazquez [MX]	L	3	2
JOSÉ TRINIDAD Lule Hurtado [MX]	Christopher Butler [US]	W	6	3
JOSÉ TRINIDAD Lule Hurtado [MX]	Emmanuel Caiceros Ortiz [MX]	T	7	4
JOSÉ TRINIDAD Lule Hurtado [MX]	Francisco Saldaña Meza [MX]	L	7	5
JOSÉ TRINIDAD Lule Hurtado [MX]	Jonathan Ferrusca [MX]	W	10	6
JOSÉ TRINIDAD Lule Hurtado [MX]	Samuel González [MX]	T	11	7
JOSÉ TRINIDAD Lule Hurtado [MX]	Fernando Ríos [MX]	W	14	8
Victor Meneses Torres [MX]	Jovanny Vite [MX]	T	1	1
Victor Meneses Torres [MX]	Fabrizio Inga Silva [PE]	L	1	2
Victor Meneses Torres [MX]	Raul mendez [MX]	W	4	3
Victor Meneses Torres [MX]	Rolando de jesus Benítez revuelta [MX]	T	5	4
Victor Meneses Torres [MX]	Elias Becerra [MX]	W	8	5
Victor Meneses Torres [MX]	Jorge Reyes [MX]	W	11	6
Victor Meneses Torres [MX]	Guillermo Saldaña [MX]	W	14	7
Victor Meneses Torres [MX]	Israel Guadalupe Garcia Belmares [MX]	L	14	8
Diego Barrera Moreno [MX]	Damian Zarate Grijalva [MX]	W	3	1
Diego Barrera Moreno [MX]	David Herrera [MX]	T	4	2
Diego Barrera Moreno [MX]	Adrian Mejia Galvez [MX]	W	7	3
Diego Barrera Moreno [MX]	David Gomez hernandez [MX]	L	7	4
Diego Barrera Moreno [MX]	Jesus Vazquez [MX]	T	8	5
Diego Barrera Moreno [MX]	Fernando Montaño [MX]	W	11	6
Diego Barrera Moreno [MX]	Brandon Vera [MX]	L	11	7
Diego Barrera Moreno [MX]	José Arnulfo Gaytán Tenorio [MX]	W	14	8
jesus riva [MX]	Arturo León Galicia [MX]	W	3	1
jesus riva [MX]	Giovanny Cesar Salazar Flores [MX]	W	6	2
jesus riva [MX]	Martín Rodríguez [MX]	T	7	3
jesus riva [MX]	Rodrigo Segovia [MX]	L	7	4
jesus riva [MX]	Carlos Daniel Peraza Guadarrama [MX]	T	8	5
jesus riva [MX]	Carlos Rosique [MX]	W	11	6
jesus riva [MX]	sergio nuñez [MX]	L	11	7
jesus riva [MX]	Abel Eduardo Diz Jauregui [MX]	W	14	8
Antonio Gutierrez [MX]	Jose Portillo [MX]	W	3	1
Antonio Gutierrez [MX]	Juan Vazquez Zea [MX]	T	4	2
Antonio Gutierrez [MX]	Daniel Alejandro Frausto Cardona [MX]	W	7	3
Antonio Gutierrez [MX]	Gabriel Reyes [MX]	L	7	4
Antonio Gutierrez [MX]	Alexander Hernandez [MX]	T	8	5
Antonio Gutierrez [MX]	Javier Alfonso Guerrero Gonzalez [MX]	W	11	6
Antonio Gutierrez [MX]	Erick Castillo [MX]	W	14	7
Antonio Gutierrez [MX]	FRANCISCO HERNANDEZ [MX]	L	14	8
Cesar Cubias [SV]	Eduardo Barragán [MX]	T	1	1
Cesar Cubias [SV]	Yldegar Hernandez Villegas [MX]	W	4	2
Cesar Cubias [SV]	Cesar Augusto Martínez Plata [MX]	W	7	3
Cesar Cubias [SV]	Jason Burch [US]	W	10	4
Cesar Cubias [SV]	Martín Rodríguez [MX]	L	10	5
Cesar Cubias [SV]	Omar Alejandro Casillas Espinoza [MX]	T	11	6
Cesar Cubias [SV]	José Arnulfo Gaytán Tenorio [MX]	W	14	7
Cesar Cubias [SV]	Aldo Figueroa [MX]	L	14	8
Alexis Alfredo Lopez Gordillo [MX]	Luis Angel Vazquez Ruiz [MX]	W	3	1
Alexis Alfredo Lopez Gordillo [MX]	Héctor Rodriguez [MX]	L	3	2
Alexis Alfredo Lopez Gordillo [MX]	Miguel Villalobos [MX]	W	6	3
Alexis Alfredo Lopez Gordillo [MX]	Guillermo Saldaña [MX]	T	7	4
Alexis Alfredo Lopez Gordillo [MX]	RODRIGO TEPAL [MX]	W	10	5
Alexis Alfredo Lopez Gordillo [MX]	José Juarez [MX]	W	13	6
Alexis Alfredo Lopez Gordillo [MX]	Jack Moore [CA]	L	13	7
Alexis Alfredo Lopez Gordillo [MX]	Steve Gloria [BZ]	T	14	8
sergio nuñez [MX]	Alejandra Peña Ponce [MX]	W	3	1
sergio nuñez [MX]	César Eduardo Rodríguez Badillo [MX]	L	3	2
sergio nuñez [MX]	Mauricio Santoveña [MX]	W	6	3
sergio nuñez [MX]	juan angel hernandez cruz [MX]	W	9	4
sergio nuñez [MX]	Jorge Pech May [MX]	T	10	5
sergio nuñez [MX]	Erick Castillo [MX]	T	11	6
sergio nuñez [MX]	jesus riva [MX]	W	14	7
sergio nuñez [MX]	Alexis Vazquez [MX]	L	14	8
Jefferson Isaacc Wiiliams [CR]	Eliseo Vazquez [MX]	L	0	1
Jefferson Isaacc Wiiliams [CR]	Dylan Chavoya [MX]	W	3	2
Jefferson Isaacc Wiiliams [CR]	Fernando Segovia [MX]	W	6	3
Jefferson Isaacc Wiiliams [CR]	Rodrigo Torres [MX]	T	7	4
Jefferson Isaacc Wiiliams [CR]	Randolp Hernández García [MX]	T	8	5
Jefferson Isaacc Wiiliams [CR]	Daniel Alejandro Frausto Cardona [MX]	W	11	6
Jefferson Isaacc Wiiliams [CR]	Victor Montañez [MX]	W	14	7
Jefferson Isaacc Wiiliams [CR]	Ali Uzziel Monroy Rodriguez [MX]	L	14	8
Cristian Yahir Loyola Salinas [MX]	Alexis Espinoza [MX]	W	3	1
Cristian Yahir Loyola Salinas [MX]	Luis Gerardo Cabrera Ramírez [MX]	T	4	2
Cristian Yahir Loyola Salinas [MX]	Fernando Elias Vega [MX]	L	4	3
Cristian Yahir Loyola Salinas [MX]	carlos hernandez talavera [MX]	W	7	4
Cristian Yahir Loyola Salinas [MX]	Jarvin Rodrigo Santana peraza [MX]	W	10	5
Cristian Yahir Loyola Salinas [MX]	Juan Carlos Gerónimo Perez [MX]	T	11	6
Cristian Yahir Loyola Salinas [MX]	Jesus Vazquez [MX]	L	11	7
Cristian Yahir Loyola Salinas [MX]	Michael Battaglia [CA]	W	14	8
Erasmo Rodriguez [MX]	Stefano Fierros Velazquez [MX]	W	3	1
Erasmo Rodriguez [MX]	Felix Salinas [MX]	L	3	2
Erasmo Rodriguez [MX]	Karina Zavala [MX]	W	6	3
Erasmo Rodriguez [MX]	Azul Garcia Griego [US]	T	7	4
Erasmo Rodriguez [MX]	Roberto Calderon Azar [MX]	W	10	5
Erasmo Rodriguez [MX]	Josué sael Sánchez amezquita [MX]	W	13	6
Erasmo Rodriguez [MX]	Robert Eduardo Acuña Jimenez [CR]	T	14	7
Erasmo Rodriguez [MX]	Michael Ingalls [US]	L	14	8
Loc Nguyen [US]	Edgar Cortes [MX]	T	1	1
Loc Nguyen [US]	Josue Peredo Lopez [MX]	W	4	2
Loc Nguyen [US]	Pablo Pech [MX]	W	7	3
Loc Nguyen [US]	Andrés Sánchez [MX]	T	8	4
Loc Nguyen [US]	Christian Josué Capitán Gutierrez [MX]	L	8	5
Loc Nguyen [US]	Abel Eduardo Diz Jauregui [MX]	W	11	6
Loc Nguyen [US]	Giovanni Rejon [MX]	W	14	7
Loc Nguyen [US]	Felix Salinas [MX]	L	14	8
Andrés Sánchez [MX]	Daniel Granados [MX]	W	3	1
Andrés Sánchez [MX]	Abimael Piste [MX]	W	6	2
Andrés Sánchez [MX]	Christian Josué Capitán Gutierrez [MX]	T	7	3
Andrés Sánchez [MX]	Loc Nguyen [US]	T	8	4
Andrés Sánchez [MX]	Jose Zelaya [US]	L	8	5
Andrés Sánchez [MX]	José ricardo Suárez Estrada [MX]	W	11	6
Andrés Sánchez [MX]	Martin Negrete [MX]	L	11	7
Andrés Sánchez [MX]	Alejandro Guzmán Barajas [MX]	W	14	8
Rodrigo Torres [MX]	Javier Aké [MX]	W	3	1
Rodrigo Torres [MX]	Andrew Hedrick [US]	L	3	2
Rodrigo Torres [MX]	Jose Garrido [MX]	W	6	3
Rodrigo Torres [MX]	Jefferson Isaacc Wiiliams [CR]	T	7	4
Rodrigo Torres [MX]	Alvaro Perez Luque [MX]	T	8	5
Rodrigo Torres [MX]	Carlos Enrique Cayetano Castellanos [MX]	W	11	6
Rodrigo Torres [MX]	Adrián Alejandro Moreno Mares [MX]	L	11	7
Rodrigo Torres [MX]	Joaquin Gonzalez [MX]	W	14	8
Sinue Villalba [MX]	Dulce Maria Sanchez Infante [MX]	W	3	1
Sinue Villalba [MX]	Francisco Rocha [MX]	W	6	2
Sinue Villalba [MX]	Erick Emmanuel Villaseñor Chagoya [MX]	T	7	3
Sinue Villalba [MX]	Cuauhtémoc Emmanuel Garnica Martínez [MX]	L	7	4
Sinue Villalba [MX]	David Ernesto Chuc Herrera [MX]	W	10	5
Sinue Villalba [MX]	José Luis Hernández Hernández [MX]	L	10	6
Sinue Villalba [MX]	Jose Antonio Sauri Zapata [MX]	T	11	7
Sinue Villalba [MX]	Rolando de jesus Benítez revuelta [MX]	W	14	8
Guillermo Saldaña [MX]	Mauricio Loredo del castillo [MX]	L	0	1
Guillermo Saldaña [MX]	Hiram Bolio [MX]	W	3	2
Guillermo Saldaña [MX]	Lalo Merino [MX]	W	6	3
Guillermo Saldaña [MX]	Alexis Alfredo Lopez Gordillo [MX]	T	7	4
Guillermo Saldaña [MX]	Abel Eduardo Diz Jauregui [MX]	T	8	5
Guillermo Saldaña [MX]	Carlos Sandoval [MX]	W	11	6
Guillermo Saldaña [MX]	Victor Meneses Torres [MX]	L	11	7
Guillermo Saldaña [MX]	Edgar Fadanelli [MX]	W	14	8
Aldo Castillo Sanchez [MX]	Juan Daniel Ramírez Contreras [MX]	W	3	1
Aldo Castillo Sanchez [MX]	Luis Antonio Espadas Estrella [MX]	W	6	2
Aldo Castillo Sanchez [MX]	Miguel Alejandro Hernandez Garcia [MX]	L	6	3
Aldo Castillo Sanchez [MX]	samuel vazquez monroy [MX]	W	9	4
Aldo Castillo Sanchez [MX]	Gabriel Smart [US]	L	9	5
Aldo Castillo Sanchez [MX]	Josue Marco Antonio Huerta Ruiz [MX]	W	12	6
Aldo Castillo Sanchez [MX]	Roberto Concepcion Parra Rodriguez [MX]	T	13	7
Aldo Castillo Sanchez [MX]	Carlos Perez [MX]	T	14	8
Gian Gonzalez [MX]	Nickon Bostandoustnik [CA]	T	1	1
Gian Gonzalez [MX]	Jorge Alejandro Aguirre Fuentes [MX]	W	4	2
Gian Gonzalez [MX]	Angel Avalos [MX]	T	5	3
Gian Gonzalez [MX]	Kevin Echeverria [MX]	W	8	4
Gian Gonzalez [MX]	Jesus Bautista [MX]	L	8	5
Gian Gonzalez [MX]	Rolando de jesus Benítez revuelta [MX]	W	11	6
Gian Gonzalez [MX]	Alfredo Torres Lozano [MX]	W	14	7
Gian Gonzalez [MX]	Jaime Riva [MX]	L	14	8
Eduardo Barragán [MX]	Cesar Cubias [SV]	T	1	1
Eduardo Barragán [MX]	AARON MONTERO [MX]	W	4	2
Eduardo Barragán [MX]	Ciaran Farah [CA]	L	4	3
Eduardo Barragán [MX]	aaron arturo aguirre osuna [MX]	W	7	4
Eduardo Barragán [MX]	Andres Santibañez Martinez [MX]	W	10	5
Eduardo Barragán [MX]	Alvar Gomez Ocadiz [MX]	L	10	6
Eduardo Barragán [MX]	Alejandro Guzmán Barajas [MX]	T	11	7
Eduardo Barragán [MX]	David Herrera [MX]	W	14	8
Brandon Ortiz [MX]	Angel Balam [MX]	T	1	1
Brandon Ortiz [MX]	Francisco Saldaña Meza [MX]	L	1	2
Brandon Ortiz [MX]	Rodolfo Sanchez [MX]	W	4	3
Brandon Ortiz [MX]	Edgar Ramírez [MX]	T	5	4
Brandon Ortiz [MX]	Henry Castillo [MX]	W	8	5
Brandon Ortiz [MX]	David Herrera [MX]	W	11	6
Brandon Ortiz [MX]	Nickon Bostandoustnik [CA]	W	14	7
Brandon Ortiz [MX]	Luis Angel Aguilar Cruz [MX]	L	14	8
Paola Arevalo [MX]	Jair Chi [MX]	W	3	1
Paola Arevalo [MX]	Francisco Ignacio Calderon Diaz [MX]	T	4	2
Paola Arevalo [MX]	Jesús Alayón Domínguez [MX]	L	4	3
Paola Arevalo [MX]	Hiram Flores de Gante [MX]	W	7	4
Paola Arevalo [MX]	Héctor Xavier Rodríguez Franco [MX]	W	10	5
Paola Arevalo [MX]	Gabriel Escamilla Garcia [MX]	T	11	6
Paola Arevalo [MX]	Lysette del Carmen Meza De la Cruz [MX]	W	14	7
Paola Arevalo [MX]	Martín Rodríguez [MX]	L	14	8
Eli Santiago [MX]	Julio Curiel [MX]	W	3	1
Eli Santiago [MX]	Jesus Alfonso Zayas Mariscal [MX]	T	4	2
Eli Santiago [MX]	JONATHAN DEL JESUS CEBALLOS MAY [MX]	T	5	3
Eli Santiago [MX]	Raul Rodriguez [MX]	T	6	4
Eli Santiago [MX]	Jorge Isaac Rodríguez González [MX]	T	7	5
Eli Santiago [MX]	Juan Moya [MX]	W	10	6
Eli Santiago [MX]	Alejandro Castilla [MX]	W	13	7
Eli Santiago [MX]	Luis Angel Vazquez Ruiz [MX]	T	14	8
Rodrigo Ortiz Rio [MX]	Kevin Echeverria [MX]	T	1	1
Rodrigo Ortiz Rio [MX]	Ruben Valencia Medina [MX]	T	2	2
Rodrigo Ortiz Rio [MX]	Omar Gonzalez [MX]	W	5	3
Rodrigo Ortiz Rio [MX]	Carlos Rosique [MX]	W	8	4
Rodrigo Ortiz Rio [MX]	Elaine Zapata [MX]	L	8	5
Rodrigo Ortiz Rio [MX]	Gabriel Omar Cabrera Ramírez [MX]	W	11	6
Rodrigo Ortiz Rio [MX]	FRANCISCO HERNANDEZ [MX]	L	11	7
Rodrigo Ortiz Rio [MX]	Brandon Jahen González Zuñiga [MX]	W	14	8
Alberto Perez Toscano [MX]	Ruben Alejandro Canul Mendoza [MX]	L	0	1
Alberto Perez Toscano [MX]	Agustin Morales [MX]	W	3	2
Alberto Perez Toscano [MX]	Cristian Alcocer [MX]	T	4	3
Alberto Perez Toscano [MX]	Adrian Mejia Galvez [MX]	T	5	4
Alberto Perez Toscano [MX]	Eduardo Rangel Vargas [MX]	W	8	5
Alberto Perez Toscano [MX]	Jesus Rafael Ortiz [MX]	W	11	6
Alberto Perez Toscano [MX]	Ali Uzziel Monroy Rodriguez [MX]	L	11	7
Alberto Perez Toscano [MX]	Andres Santibañez Martinez [MX]	W	14	8
Luis alonso Flores Aquino [MX]	Jesus Ortiz [MX]	W	3	1
Luis alonso Flores Aquino [MX]	Javier Ernesto Ulloa Córdova [MX]	W	6	2
Luis alonso Flores Aquino [MX]	Diego Mauricio Tenorio Morales [MX]	W	9	3
Luis alonso Flores Aquino [MX]	Jose Roberto CABRIALES DE HOYOS [MX]	W	12	4
Luis alonso Flores Aquino [MX]	Miguel Alejandro Hernandez Garcia [MX]	T	13	5
Luis alonso Flores Aquino [MX]	Pablo Meza [MX]	L	13	6
Luis alonso Flores Aquino [MX]	Cristian Rodríguez [MX]	T	14	7
Luis alonso Flores Aquino [MX]	Axel Salazar [MX]	L	14	8
ADNAN GARETH GAMBOA MANCILLA [MX]	Sergio Miguel Marin Quintero [MX]	W	3	1
ADNAN GARETH GAMBOA MANCILLA [MX]	Gabriel Omar Cabrera Ramírez [MX]	T	4	2
ADNAN GARETH GAMBOA MANCILLA [MX]	Fernando García izquierdo [MX]	W	7	3
ADNAN GARETH GAMBOA MANCILLA [MX]	Jose Manuel Castillo Lara [MX]	T	8	4
ADNAN GARETH GAMBOA MANCILLA [MX]	Ernesto Medina [MX]	L	8	5
ADNAN GARETH GAMBOA MANCILLA [MX]	Gabriel Massayuki Lima [BR]	W	11	6
ADNAN GARETH GAMBOA MANCILLA [MX]	Aldo Figueroa [MX]	L	11	7
ADNAN GARETH GAMBOA MANCILLA [MX]	Juan Carlos Gerónimo Perez [MX]	W	14	8
Luis ordaz [MX]	Eduardo Huchin [MX]	W	3	1
Luis ordaz [MX]	Juan Pablo Zamora Higareda [MX]	W	6	2
Luis ordaz [MX]	Jonathan Fabrizio Bellucci Lanciano [AR]	L	6	3
Luis ordaz [MX]	Edmundo Sosa [MX]	W	9	4
Luis ordaz [MX]	Abraham Lomeli [MX]	T	10	5
Luis ordaz [MX]	Eduardo Varguez [MX]	L	10	6
Luis ordaz [MX]	Cristian Cardozo [MX]	W	13	7
Luis ordaz [MX]	Jorge Pech May [MX]	T	14	8
Samuel González [MX]	Luis Gerardo Oliva Hernández [MX]	L	0	1
Samuel González [MX]	William Solis trujilo [MX]	W	3	2
Samuel González [MX]	Claudio ivaan Loma ubilla [MX]	L	3	3
Samuel González [MX]	Daniel Noé Agudo Chávez [MX]	W	6	4
Samuel González [MX]	Angel Ricardo Vazquez Parra [MX]	W	9	5
Samuel González [MX]	Juan José Dzul Cruz [MX]	T	10	6
Samuel González [MX]	JOSÉ TRINIDAD Lule Hurtado [MX]	T	11	7
Samuel González [MX]	Fernando Cornelio [MX]	W	14	8
Luis Angel Vazquez Ruiz [MX]	Alexis Alfredo Lopez Gordillo [MX]	L	0	1
Luis Angel Vazquez Ruiz [MX]	Adeline Rojas [MX]	T	1	2
Luis Angel Vazquez Ruiz [MX]	Adrian Flores Macias [MX]	W	4	3
Luis Angel Vazquez Ruiz [MX]	Pablo David Moo Ek [MX]	W	7	4
Luis Angel Vazquez Ruiz [MX]	Eduardo Varguez [MX]	L	7	5
Luis Angel Vazquez Ruiz [MX]	Gerardo Galvan Gonzalez [MX]	W	10	6
Luis Angel Vazquez Ruiz [MX]	Jorge Israel Bolio Molina [MX]	W	13	7
Luis Angel Vazquez Ruiz [MX]	Eli Santiago [MX]	T	14	8
Carlos Perez [MX]	Alfredo Mendez [MX]	L	0	1
Carlos Perez [MX]	Briayant Sosa [MX]	W	3	2
Carlos Perez [MX]	Emilia Rahman [MX]	L	3	3
Carlos Perez [MX]	Arturo León Galicia [MX]	W	6	4
Carlos Perez [MX]	Alexis Romero Soto [MX]	T	7	5
Carlos Perez [MX]	Alberto Carmona [MX]	W	10	6
Carlos Perez [MX]	Jose Roberto CABRIALES DE HOYOS [MX]	W	13	7
Carlos Perez [MX]	Aldo Castillo Sanchez [MX]	T	14	8
Jovanny Vite [MX]	Victor Meneses Torres [MX]	T	1	1
Jovanny Vite [MX]	Aldo Figueroa [MX]	L	1	2
Jovanny Vite [MX]	Carlos Hernández [MX]	W	4	3
Jovanny Vite [MX]	Sarahi de Jesus Villamil [MX]	T	5	4
Jovanny Vite [MX]	Rolando de jesus Benítez revuelta [MX]	L	5	5
Jovanny Vite [MX]	JOSUE PONCE DE LEON [MX]	W	8	6
Jovanny Vite [MX]	ARIANY JANETTE BRICEÑO MEJIA [MX]	W	11	7
Jovanny Vite [MX]	Lysette del Carmen Meza De la Cruz [MX]	W	14	8
Gustavo Jiménez [MX]	Miguel Zapata [MX]	L	0	1
Gustavo Jiménez [MX]	Jorge Colorado [MX]	W	3	2
Gustavo Jiménez [MX]	Cesar Martin Orozco Bonilla [MX]	W	6	3
Gustavo Jiménez [MX]	Giovanni Muñoz [MX]	W	9	4
Gustavo Jiménez [MX]	Steven Salas Cajina [CR]	L	9	5
Gustavo Jiménez [MX]	Michaela Zelaya [US]	W	12	6
Gustavo Jiménez [MX]	Oscar Alejandro Martínez Navarro [MX]	T	13	7
Gustavo Jiménez [MX]	Jorge Alberto Pérez Cercado [MX]	T	14	8
Cristian Rodríguez [MX]	Abisai Ravell [MX]	T	1	1
Cristian Rodríguez [MX]	Alejandro Sánchez [MX]	W	4	2
Cristian Rodríguez [MX]	Cesar David Alvarado Martínez [MX]	L	4	3
Cristian Rodríguez [MX]	Angel Vargas [MX]	W	7	4
Cristian Rodríguez [MX]	Aldo Augusto Montalvan Izquierdo [MX]	W	10	5
Cristian Rodríguez [MX]	Erick Emmanuel Villaseñor Chagoya [MX]	W	13	6
Cristian Rodríguez [MX]	Luis alonso Flores Aquino [MX]	T	14	7
Cristian Rodríguez [MX]	Carlos Alberto Ruiz Castrejón [MX]	L	14	8
Jose Antonio Sauri Zapata [MX]	Ramiro Jesús Mora Cauich [MX]	W	3	1
Jose Antonio Sauri Zapata [MX]	Martin Viruete [MX]	L	3	2
Jose Antonio Sauri Zapata [MX]	Alexis Heriberto Castillo García [MX]	W	6	3
Jose Antonio Sauri Zapata [MX]	Mauricio Salas [MX]	L	6	4
Jose Antonio Sauri Zapata [MX]	Jorge Chiñas [MX]	T	7	5
Jose Antonio Sauri Zapata [MX]	Juan Antonio Leon Santos [MX]	W	10	6
Jose Antonio Sauri Zapata [MX]	Sinue Villalba [MX]	T	11	7
Jose Antonio Sauri Zapata [MX]	Victor Montañez [MX]	W	14	8
rodrigo perez [PE]	Erick Pat [MX]	L	0	1
rodrigo perez [PE]	José Miguel Flores Romero [MX]	T	1	2
rodrigo perez [PE]	Oscar Perez [MX]	W	4	3
rodrigo perez [PE]	Benjamin Tellez [MX]	W	7	4
rodrigo perez [PE]	Fernando Rodriguez [US]	W	10	5
rodrigo perez [PE]	Jack Moore [CA]	L	10	6
rodrigo perez [PE]	Cristian Daniel Becerra Aguirre [MX]	W	13	7
rodrigo perez [PE]	Fernando García izquierdo [MX]	T	14	8
Alfredo Torres Lozano [MX]	David Alfonso Limon [MX]	L	0	1
Alfredo Torres Lozano [MX]	Brayan Alexis Aguayo Contreras [MX]	T	1	2
Alfredo Torres Lozano [MX]	Ivan Piñon [MX]	W	4	3
Alfredo Torres Lozano [MX]	Adrian de Jesús Gutiérrez ríos [MX]	W	7	4
Alfredo Torres Lozano [MX]	Gerardo Morales [MX]	T	8	5
Alfredo Torres Lozano [MX]	Omar Bautista [MX]	W	11	6
Alfredo Torres Lozano [MX]	Gian Gonzalez [MX]	L	11	7
Alfredo Torres Lozano [MX]	Carlos Enrique Cayetano Castellanos [MX]	W	14	8
Gabriel Escamilla Garcia [MX]	Marco Antonio Sanchez Tejas [MX]	W	3	1
Gabriel Escamilla Garcia [MX]	Jorge Enrique Osorio Rivera [MX]	L	3	2
Gabriel Escamilla Garcia [MX]	Daniel Martínez Vargas [MX]	W	6	3
Gabriel Escamilla Garcia [MX]	Alán Mújica [MX]	T	7	4
Gabriel Escamilla Garcia [MX]	Pablo Rene Cabañas Flores [MX]	W	10	5
Gabriel Escamilla Garcia [MX]	Paola Arevalo [MX]	T	11	6
Gabriel Escamilla Garcia [MX]	Jesus Raul Jimenez Tufiño [MX]	L	11	7
Gabriel Escamilla Garcia [MX]	Oscar Vera [MX]	W	14	8
Robert Eduardo Acuña Jimenez [CR]	Luis Emmanuel Escalante Reyes [MX]	T	1	1
Robert Eduardo Acuña Jimenez [CR]	JOSUE PONCE DE LEON [MX]	W	4	2
Robert Eduardo Acuña Jimenez [CR]	Pedro Alberto Uc Kuituc [MX]	L	4	3
Robert Eduardo Acuña Jimenez [CR]	Jorge Alberto Mena Triay [MX]	W	7	4
Robert Eduardo Acuña Jimenez [CR]	Josue Palomino [MX]	W	10	5
Robert Eduardo Acuña Jimenez [CR]	Ismael Becerra [MX]	W	13	6
